or another option is having 2 iPhones. I really want my blackberry bold though. Reality is starting to set in &amp; I'm getting sad	2022
I need 2 phones. Because I love having 2 different phone services so I always have a working phone.	2450
Do I try a different kind of blackberry? Or ditch it all together? Or a different phone like Samsung?	1242
Sooo my blackberry bold died. I can't find anymore on ebay. I knew this day would come &amp; to be honest I'm prepared. But the question is....	2317
ALL ABOUT MY NEW LOB https://t.co/hXMBlsoXHP	381
How good is the white marble case!?! I had so much fun designing these! Go to https://t.co/GYe09RX1HX to preorder https://t.co/6NrYxU4OhK	609
Omg lol I want this! https://t.co/FkuUM4NvN8	894
The black marble @Lumeecase is my new obsession! I designed the marble cases! Go to https://t.co/GYe09RX1HX https://t.co/zXTrhCSC4J	612
OUR FAMILY PETS https://t.co/3ioewIQlOl	363
PERFECT BROWS WITH ANASTASIA https://t.co/olHKADLNHI https://t.co/a70w0yoqOG	790
Yes! https://t.co/4u1fJu52ad	318
I love posting all of the exclusive pics and sharing my story  https://t.co/rXXcYshpHF	270
RT @KimKanyeKimYeFC: Obsessed with these EXCLUSIVE pics @KimKardashian keeps sharing on her app/site just for her subscribers.	127
RT @KrazyForKardash: @KimKardashian yup  getting the black marble ASAP.. I'm obsessed https://t.co/6Bs7WhhDlv	173
Happy Birthday the chicest man I know! @riccardotisci17 xoxoxo https://t.co/gj3lMkXntN	764
Weekend vibes https://t.co/aIJcTjfHEF	3055
Me too like really bad  https://t.co/Ea86gmJKt4	2101
BTS: THE BALMAIN WOLVES CAMPAIGN https://t.co/ls3nz5hebt	400
OMG Keeping Up With The Kardashians won Teen Choice Reality Show!!!! Thank you so much to everyone who voted!!	3233
I love the show WAGS.	2511
You can be in Havana in Kim Kardashian Hollywood too! #Cuba https://t.co/hJ9emHCdot	256
OMG cryinggggggg #magicstick	697
RT @ollgminaj: In the end of the day  family is all that matters @khloekardashian @KimKardashian #KUWTK https://t.co/C1W2SaELGL	272
hey!!! sorry just now seeing this! xo https://t.co/LMK2qP64ZS	331
awww thanks for watching!! https://t.co/mDOUl51O0x	202
soooo much fun!!! https://t.co/JHxpLx1LqQ	236
me too! lol https://t.co/VowkbGYaau	198
hi doll! https://t.co/8dKtRtVbYv	193
yes!!! you have internet at the hotel. when you're there you don't even care  its so beautiful! https://t.co/KuKgixQmXC	237
love you guys! https://t.co/PDHmE7ArkK	187
heeeeyyyyyy!  i love seeing you guys tweeting &amp; watching the show! https://t.co/v1sZ6NnCln	192
haha thank you! we had so much fun watching the lightening driving in a convertable! https://t.co/NDGAZqDsCd	205
@najy124011 yay! its a really good episode!	23
Come on @ForeverMalika you really didn't think it was Canada  did you???	278
I love live chatting with you guys! https://t.co/ANBwBi6vvy	182
Who just saw my little Sainty on KUWTK?	743
How beautiful is Cuba?!	594
Throwback 2 when we were in Cuba! Can't wait to watch tonight's episode w u guys! A new episode of KUWTK starts soon https://t.co/7KCnFlJgBc	2081
Savage  https://t.co/gfZZkOKkkk	667
Gorgeous lol https://t.co/72meOij3qZ	809
I took the day off from my workouts and now I'm watching Khloe's snaps and feel like shit	3344
Me too. Necessity!!!! https://t.co/KuUFFBaFGC	1435
MY BERRY LIPS AT HAKKASAN https://t.co/7UCwiJiMVD	384
#BALMAINWOLVES #BALMAINFW16 music video directed by Steven Klein @Balmain  see more at https://t.co/ryJp3rXGc8 https://t.co/zz7GXCbbHB	4431
#BALMAINWOLVES #BALMAINFW16 Watch the music video at https://t.co/ryJp3rXGc8 @Balmain https://t.co/FcqV8Q2dKu	2413
EXCLUSIVE PICS: MY MET GALA FITTING https://t.co/suqN3a0J9Z	530
RT @harpersbazaarus: .@KimKardashian and @kanyewest star on the September cover of BAZAAR: https://t.co/JHAWdgqvom https://t.co/MpxVDqtfzn	1242
This might be one of my favorite shoots! Thank you @harpersbazaarus &amp; @laurabrown99 for the funny article! https://t.co/nq64Vm9bHk	2126
Everyone vote for Kanye to win #VideooftheYear for FAMOUS at the VMAs https://t.co/PvO5ul7gus	1493
Wearing Yeezy Season with Yeezy https://t.co/lrK5AC5urX	8641
Took tons of bts pics from our Harper's Bazaar Icons shoot. We were really taking selfies! Gonna post them on https://t.co/M0m4mjqwvP today	455
Flew to Paris to shoot w the legend @karllagerfeld  styled by my icon @carineroitfeld &amp; creative dir Stephen Gan https://t.co/FqWYgw4wP1	3042
MY FAVES: SUNSCREENS https://t.co/i39Yr6JeFM	338
I know I'm a late but HBD @jlo We had the best time in Vegas celebrating your birthday!!! Forever my inspiration! https://t.co/prMTMZAZSl	2737
This is such a powerful  positive message! We are "Stronger Together." @CaroleBSager #DNC https://t.co/qZlhdf3T5B	561
Win a Signed Copy of My Limited-Edition 'Selfish' Book! https://t.co/r5HUX9gsX8	467
J.LO'S BIRTHDAY PARTY! https://t.co/8CAxVpFOE2	750
RETRO GLAM WITH CHARLOTTE TILBURY https://t.co/5YUK7VVPnm https://t.co/KSntlgvaJh	563
CURRENTLY https://t.co/sr5ktrlEYe	394
Happy Birthday to the most amazing grandma in the world! I love you so much words can't even explain! https://t.co/V2LWqhemGk	1907
SISTERLY LOVE: KIMOJI PHONE CASES https://t.co/St2QREA1a5	429
Vodka  red bull  light ice? Some kinda good drink I over heard lol  https://t.co/CwHuuKg49p	584
Need Casa Vega NOW	561
Vega$ Baby! All the pics on my app! https://t.co/47AKvRGXRb	1306
Loved seeing you all in Vegas! All of the bts pics of me clubbing it up on a girls trip on my app now! https://t.co/d3Neo7fkWN	977
Love you!!! Xoxo https://t.co/y7fbv4KQRd	645
INNER CIRCLE: CHRISSY TEIGEN https://t.co/Siv1EJaucP https://t.co/oKGoLw8F2a	573
STREET STYLE: REVOLVE IN THE HAMPTONS https://t.co/VO7q9rgF2L	538
Xo https://t.co/GuI6xNPjPd	608
So much fun in Vegas at Hakkasan last night! https://t.co/j5uW2SxgR8	2398
GRAM GLAM: BRONZED GLOW https://t.co/CL2wY2b1eY	631
Gonna live stream! Log onto my app! #VegasNights	493
Vintage Galliano https://t.co/Ax4QIbqNuu	372
Just landed in Vegas!!!!	972
MY FAVES: PRIMERS https://t.co/ZbHRkMgQBW	513
WANNA PLAY? https://t.co/AbEsVP7PmX	385
BTS: EXCLUSIVE PHOTOS FOR MY APP! https://t.co/7VEALZQSqq	482
GRAM GLAM: GOLDEN GLOW https://t.co/tprSpGsBKw	551
So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashian https://t.co/ne5XI3NQbO	11102
TRENDING: NEW YORK STYLE https://t.co/HAUvTZoGkx	463
Gonna try to run 3 miles today. So tired but gotta do it!	2026
5 WEDDING STYLE RULES I LOVE TO BREAK https://t.co/NstXkpFHi8	552
STREET STYLE: BLACK MESH https://t.co/hH8d15IOCD	645
MEMES https://t.co/PJgduFHJLE	1393
KIMOJI FAN LOVE  Pt. 4 https://t.co/5RGyy1KOac	710
do u guys follow me on snap chat? u really should ;-)	82743
makes me want to go back blonde but i'm scared it will ruin my hair :-( https://t.co/DnToKPnwbp	1260
hi doll! https://t.co/zjMFluYxpo	473
hi!!!!!! https://t.co/gTrXBfZzkL	490
hey boo! I'm here! https://t.co/UVDTgVu2kb	386
Theres a BIG difference between shading someone and speaking the truth!	87633
Love this Milf $ behind the scenes stuff! I was so excited to shoot this!	1809
I see you guys loving Kanye's exclusive footage in tonights episode! He shoots everything while creating albums. So dope	9279
Tune into Keeping Up With The Kardashians tonight on E to see all the BYS at @fergie Milf $ video! https://t.co/eA7jn5gzj3	2995
A new word bubble was just added to Kimoji! Go download them if you don't already have them! #WorldEmojiDay https://t.co/fg9CCB1Jan	3606
Happy World Emoji Day!!! #Kimoji https://t.co/e7Ttpe5lxb	2135
Yes this is my no extensions vibe lol https://t.co/N5m3eEGVrr	450
Beyond that! Can't wait to tell u guys soon  https://t.co/p4R1JkH8Rt	410
Let's Live Tweet tomorrow during Keeping Up With The Kardashians! Who's gonna watch with me on E!?	815
Shiiiiiiit tomorrow night then LOL I hate tweeting and deleting but I will repost that! LOL https://t.co/4Zlqa0CRw6	537
BTS: MY PEPSI MAX SHOOT https://t.co/rguyHqOQJ5	516
Last day to bid on my eBay auctions to benefit @childrensLA https://t.co/8C5VcUa9Cp https://t.co/mA11de2F2I	597
what songs should i download. need to make a playlist	1179
I just downloaded it. I really love this song too https://t.co/Sy7VLykgQ0	765
I just downloaded it. I really love this song too https://t.co/Sy7VLykgQ0	765
MY FERGIE FITTING https://t.co/wUiuFWsPLm	499
Love all the BTS from @Fergie's Milf $ video! All on my app today https://t.co/ORCstbMDFm	1637
Kendall &amp; I had some fun last night  see it all on the snap! Follow me on snapchat @kimkardashian https://t.co/3NaxDXHAMh	2785
#FOLLOWFRIDAY: SQUAD https://t.co/1T3iUITAAm	345
Ooooooooohhhhhhhhhhh https://t.co/l1joY4Y5rn	2392
Love this case too! https://t.co/4Q7Lx2aoow	261
Always! https://t.co/SRr5HXNU2j	232
Kimoji merch is available at Dash stores!	478
@UltimateKimK no they both work!!!! same link! i was just letting people know where to get it! xoxoxo	53
i have seen it so sad i cried https://t.co/sddUnmuhaM	798
@KardashftJenner happy birthday doll! Xo	48
TRENDING: STATEMENT HEELS https://t.co/aQftsWFUDQ	358
TOP 8: THEN AND NOW https://t.co/RktjexzEh7	342
Happy Birthday Felipe @MolestMeKardash I hope you have the most amazing day today! It's your day!	367
Quick Live stream	440
So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashian https://t.co/dcrBJDeNyv	8009
GET MY RED CARPET GLAM https://t.co/7tD1URct2a https://t.co/wXLtr7dPmb	452
Kylie is this months Allure cover girl!!! Check out our cute interview https://t.co/MdV85uOKNS	729
Shop looks from my closet through my new eBay auctions! There's still time left to bid! https://t.co/8C5VcUrL0Z https://t.co/o2Mseb0AB0	806
TOSSING SALADS WITH MY SISTERS https://t.co/FiOvUzP0cJ	755
RT @KimKanyeKimYeFC: #HappyBirthdayDondaWest Thank you for the son you raised so beautifully. Rest Peacefully. https://t.co/6FWbkWDSJN	1128
MY 5 FAVE WHITE T-SHIRT STYLES THIS SUMMER https://t.co/qcS7SaLNdP	397
My new eBay auctions benefitting @childrensla are now live! https://t.co/8C5VcUa9Cp https://t.co/joT4o2b2lR	626
ALL ABOUT OUR CUSTOM CARS https://t.co/gN0wAbrAN0 https://t.co/SkyrROQTOR	458
@KyJennerDash yaassssss	67
CURRENTLY https://t.co/OksJ99Anuf	303
Such a tremendous honor to be on the cover of @forbes! I never dreamed this would happen&amp; know my Dad would be proud https://t.co/jxsjXnfVQE	11336
The best accessory. https://t.co/406Cumi5Nd https://t.co/lbHAuPq3FO	1181
@itsKELSEYtho good for you! Good luck!	58
steaming hot and amazing! https://t.co/1Qgoni0zFK	224
the blue lagoon! this was so beautiful!	554
this season is pretty crazy. i can't really pick a favorite part https://t.co/IcigUUpVzt	253
@zachariwall hi doll!!!!!!!! i see you boo!	35
@_theAntiDiva xoxooxxoxo	28
@AshleyStrongg Hi Ashley!	40
I see you boo! https://t.co/kanVq5Y2vs	345
@ItsJohnnyCyrus I've seen this online! super dope!	54
it was amazing! the whole experience was just so cool and once in a life time! i loved the blue lagoon! https://t.co/rpnbTxn09x	285
@KARDASHlANWEST Hi doll!!!	33
It was super cool to take Iceland off of our bucket list #KUWTK	419
@waveskylie i try to!	26
@NarbehKardash good idea! i will!	27
@ashooleys hi doll! xo	26
@runawayluxo good night! xoxo	26
Hey doll! Did you watch the show tonight??? https://t.co/zR42UwXqi2	172
i know me toooo!!!! https://t.co/z1Y7T1PmkU	157
hey! https://t.co/xHcROsROcX	162
yes I'm watching now! https://t.co/vkeRkTEZLJ	162
West Coast I'm gonna watch with you! I always do East Coast so changing it up a bit! Who is gonna watch w me???	417
PUNK VIBES https://t.co/OiDDjx66bW	355
HAPPY BIRTHDYA MY SWEET P! https://t.co/THFhHQISgf	626
BLACK LIVES MATTER https://t.co/4Jn8VOPVBU	12962
RT @steph_shep: https://t.co/kXhymmj9ZY	4197
Pre photo shoot fittings https://t.co/ltO2fC5DGZ	11179
RT @johnlegend: We should not have to jump through hoops to prove black people shouldn't be shot by police during routine traffic stops.	56867
WHO SAID IT? https://t.co/nGT8pT7Rrt	359
HBD to 1of my best friends @larsapippen U inspire me to do it all! Mom wife best friend &amp;hottest Milf I know! Love u https://t.co/BklISonsS5	1224
I think I'm gonna go workout neeeed motivation https://t.co/htsYc48zHw	1343
So excited!!! #KarlLagerfeld #KimKardashianHollywood https://t.co/0plJ5b4vxi	345
RUNWAY TO REAL WAY: GIVENCHY https://t.co/jwYzo9bw5t	422
DOWN IN THE DM  Ep. 2 https://t.co/JxGVaWIoyB https://t.co/yD6SVFZM5E	447
MY 5 FAVE FAST-FOOD ORDERS https://t.co/qRde9V5E5K	351
RT @wwd: TWENTY looks from @KarlLagerfeld's latest collection are now available on @KimKardashian's game: https://t.co/YOHkt5krhg	143
love your new blog!!!! @MyleezaKardash https://t.co/v0d803YCZy	378
LIBRAS + CANCERS! ]https://t.co/0kdgvsEA24	491
@KKWPlanet Awww love you sweets!	50
Xoxo https://t.co/1fbO3elYTG	306
Have you guys been using the new 4th of July Kimoji's? https://t.co/iebssXjFW2	758
@ForeverMalika leeks!!! You are using my book of quotes I made for u!!! They are all yours I love it!	131
Happy 4th of July everyone! https://t.co/tCG6Fyj7W8	1487
Yessssss love this Kimoji  https://t.co/hm6GlcdwVx	325
Love it!!!! https://t.co/9mypNao5uv	325
Did Pilates today. Was hard but so worth it! https://t.co/8fsUG6wjaT	245
Hi doll!!! https://t.co/FmRuSFYagy	208
Not impossible! https://t.co/YtJroCejkW	228
Of course!!! That's all we want!  https://t.co/DIeTT0xMg0	216
Being calm is my thing. No other choice  https://t.co/IJIiwMkJG2	306
Aww I love your account!!!  https://t.co/mE3Jy20sPB	174
The blurring of Rob's hat is annoying and	407
I miss Dubai too https://t.co/qrUY4WVS3M	255
Too close of reach https://t.co/82w0i0TW6u	949
Yay!!!! Watching with you  https://t.co/IKZMTQUDis	171
I was nervous for how Khloe was gonna act https://t.co/Dz1gcK9PWV	220
Omg the talk!!!	466
Who's watching with me?	595
A new episode of Keeping Up With The Kardashians starts now! Tune into E! Let's live tweet! https://t.co/6KQFdguwQd	2023
#FAMOUS https://t.co/NV5uO4HFgE	6001
yesssss! https://t.co/8sgdfYk4U0	351
RT @AppStoreGames: Take over L.A. and set Hollywood ablaze in @KimKardashian: Hollywood! https://t.co/EnPTBdcF50 https://t.co/i1S0dbzFEb	237
PONYY BOYY ILLUSTRATIONS https://t.co/xGiQWM0cdI	448
RT @UltimateKimK: Mood https://t.co/Ncj4XZ5YaA	1575
For more bts of @Fergie's Milf Money video check it out here https://t.co/5tfGeLitM9	992
#MILFMONEY https://t.co/G0n3lOm2f2	7606
Got Milf? @Fergie #MilfMoney https://t.co/4F8RZ5nfsQ https://t.co/xKT1pCSFmZ	6074
#FACTS: MY ALLEGED BUTT PADS https://t.co/7hShvFOgGk	373
NEVER-BEFORE-SEEN PICS FROM MY ROLLING STONE SHOOT https://t.co/JjhAGmyNav https://t.co/7bVU9JD4cI	378
Go to my app for all of the pics from my GQ party! https://t.co/PSKFYbITuQ	1119
INNER CIRCLE WITH MY REAL BFF https://t.co/mtDII2cR8q https://t.co/5ykKRc5sh8	416
RT @larsapippen: Always a blast @KimKardashian https://t.co/8fkg56Nn8w	674
#TBT: MY COSMO MIDDLE EAST SHOOT https://t.co/NxYURKAFQR	354
#GQ https://t.co/RNQa6GBnzv	7520
This is such a breakthrough! Biggest partnership ever between a non athlete and an athletic brand! I'm so proud! https://t.co/y7RCYWBUgF	3424
So proud of my husband! @adidas + @kanyewest https://t.co/OxMPx2tQLp	1675
CURRENTLY https://t.co/6sMw20Qc1Q	317
HOW TO GET MY SMOKEY EYE https://t.co/mmD956er9h https://t.co/V5vsdUZU5P	462
Join me in thanking those members of Congress who stood up for the American people and for gun violence prevention. https://t.co/61PZeVJlUH	823
CVS CHIC: MARIO'S DRUGSTORE PICKS https://t.co/Ouc3ZeYECh	543
STREET STYLE: BABY BLUES https://t.co/i4ZSIFROXW	547
Slip n slide with @BLACCHYNA https://t.co/pGNPMzU84e	1989
Spinning and winning with @KylieJenner https://t.co/fM8PChZ7si	1584
Ridin dirty with @larsapippen #Khlo$ Bday https://t.co/EdypLQ5Zun	2418
answering twitter questions now in a live stream! log in!	446
Awwwwww I'm honored the best chef liked my cooking yay!!! https://t.co/qPKyOAh6XI	649
Steph and I are about to do a " Down In The DM"! Ask us questions!	483
Just did an " Inner Circle" with @chrissyteigen It was so funny!	336
They'll automatically show up in your keyboard but if you don't have Kimoji's download now https://t.co/o1vyRqGGiq https://t.co/lIJtVbKW2X	361
KIMOJI surprise! Everyone who downloaded the newest pack gets a free gift of new 4th of July themed Kimoji's! https://t.co/ULH6Pr1YqC	655
@minimobster_ hi!!!!	56
hey doll!!!! https://t.co/XNGuptzS0N	212
how pretty is Vail?! how good are our ski tricks  khloe  kourtney and i do!	539
I laughed so hard at scott and corey skiing.	450
xoxoxoxo https://t.co/htTO4lJoZl	228
hahahaha @khloekardashian saying my moms coat looked like a sesame street character!	721
it was freezing! https://t.co/rA689giwc6	184
KUWTK TIME!!!! Loved this Vail trip!	439
RT @KUWTK: Guess who's back? Nancy's back. #KUWTK is new at 9|8c on E! https://t.co/HNiuHB3Nbw	327
RT @kourtneykardash: Tonight! #KUWTK https://t.co/vOmSeVJbTO	634
Loved this dress I just wore in Vegas so much  I sent it to the team and they put it in the #KimKardashianGame! https://t.co/LOVvU54fSr	950
Tune into Keeping Up W The Kardashians tonight! Let's live tweet! Love this Kimoji pic Not sure where Kendall is lol https://t.co/KsXbkvlSdh	1401
RT @MyleezaKardash: Everybody go get my girl's GQ cover! On stands and in stores now! https://t.co/J8sz7gJ36j	295
This is a BRAND NEW #KimKardashianGame look  what do you guys think? https://t.co/PF19vpcQFJ	636
Halloween is my favorite holiday and one of the most fun times to work with my game team! #KimKardashianGame https://t.co/Z46A3zxOlU	858
Some of my favorite Balmain looks in the #KimKardashianGame #2yearanniversary @Balmain https://t.co/VdPVNugYiW	772
RT @KimKHollywood: The 2nd Anniversary of 'Kim Kardashian Hollywood' https://t.co/upoY4eO5Tj	163
WORKOUT WEAR https://t.co/1HOrTkyiTN	386
Sorry North was face timing me so the live stream cut off. I'm gonna live stream again now	1296
Gonna live stream on my app now tune in	399
These were the very 1st looks we did for my character! Can't believe it's the 2 year anniversary! #KimKardashianGame https://t.co/HWHvJHtJxX	790
RT @_xmarissabee: Happy 2 Year Anniversary  Kim Kardashian: Hollywood! via @papermagazine https://t.co/s3FZtDoYne	140
RT @Fashionista_com: Celebrity mobile games prove to be a new marketing platform for brands: https://t.co/7CQgk6wbGQ https://t.co/Y1uhVBDKdZ	201
RT @bravoholicbabe: 43 honey!!!! Funnest game ever!!!!!!! #KimKardashianHollywood https://t.co/LOyVWcLDdD	109
GIRLS NIGHT IN: WOULD YOU RATHER? https://t.co/QZyAUA6oOr https://t.co/r3UW7OGT54	541
RT @Fashionista_com: Do brands benefit from being in @KimKardashian: Hollywood? https://t.co/pSCc9xn8BC	138
Thank you for playing! Xo https://t.co/4HfDjuDZzN	303
Can u believe its been 2 years since I launched my game? Celebrating by sharing my favorite #KimKardashianGame looks https://t.co/m8K7hWXPzV	995
I mean North's baby pics look like mine too but Saint i think looks more like me and North like Kanye. https://t.co/xHLYv0ILiK	1088
yeah we have the same eyes. def a good mix of both of us but he is more me  I think... https://t.co/Xmu8LbdAVE	487
Saint is my twin!	2177
#TBT Hamptons https://t.co/d7oQSfDY32	4126
FAMOUS https://t.co/IhX0v6iliD	400
RT @kanyewest: Famous https://t.co/IVS82MaUwa	2384
#TBT: GLASTONBURY https://t.co/H9at9TxFFo	345
After Orlando  Congress hasn't done anything and now they're going on vacation. I say #NoBillNoBreak https://t.co/WNdeZIUaqr	6521
RT @repdonnaedwards: Time to occupy the House to demand action. #NoBillNoBreak #DisarmHate https://t.co/C7BZpzNvxL	3877
ALL ABOUT NORTH AND PENELOPE'S MERMAID PARTY https://t.co/LvO3e1TWJn	584
Wait u didn't think I would forget about National Selfie Day! DUH https://t.co/fL7O62kyxX	6043
RT @CRFASHIONBOOK: #Kanye's tour sells out  forcing him to add "one more party" in LA: https://t.co/PsFVHHoSj7 https://t.co/QufZwUyjPH	424
ORANGE VIBES https://t.co/VzjwQMXyLs	684
MY FAVE ONE-PIECE SWIMSUITS https://t.co/eejj85Zngy	481
The fact that anyone can so easily access guns is so scary &amp; after all of the devastating loss the Senate should have not failed us!!!	9248
The fact that anyone can so easily access guns is so scary &amp; after all of the devastating loss the Senate should have not failed us!!!	9248
Oh &amp; mentally ill people can buy guns without a background check too.	3716
RT @Newsweek: Breaking News: The latest US Senate vote on increasing funding for federal gun background checks has failed to pass	1220
So sad! The senate voted against background checks being needed to buy guns. So terrorists on fbi's wanted lists can legally still buy guns	11058
RT @igorvolsky: Senators who voted for/against expanding background checks to all gun sales. Amendment failed 44-56 https://t.co/NgmA78AS7L	10620
BRONZED AND BRAIDED https://t.co/x8HLHy6pqi	511
Happy Fathers Day babe! Thank you for always putting our family first and being the best dad to our babies! https://t.co/O3h5JdbL7a	11415
I know game 7 is on but so is Keeping Up With the Kardashians for the non sports fans lol. Well we go skiing in avail. That's pretty sporty	20280
RT @KrisJenner: We're in Vail tonight on #KUWTK!!! Don't miss it! Starts 9pm on E! @KUWTK https://t.co/QuSKmpIcW6	424
Happy Father's Day dad! You were the best dad in the world! I love you https://t.co/0sb0Z7o9Ds	2203
Im wearing this same costume today #Kimojis https://t.co/xqBsILaIiy	1054
We're having a mermaid party today and you can too  join us in Kim Kardashian Hollywood! https://t.co/ojuqoCKBZH	1050
TRENDING: WIDE STATEMENT BELTS https://t.co/TfxTGGVSow	372
RT @kanyewest: TOUR https://t.co/1xvft3iIuj	27331
Obsessed w my Kimoji phone case! Not many left so get it now on my app or https://t.co/Ht05cGDKAB #KimojiMerch https://t.co/Jorf6jBQiS	1989
RUNWAY TO REAL WAY: CALVIN KLEIN IN CANNES https://t.co/zNJ40rqXf6	401
#FollowFriday: Squad  Pt. 2 https://t.co/jYyXX0Qznj	362
Soon! We are setting it up now https://t.co/NuyOLb6xHl	314
#KimojiMerch store is live NOW on my site &amp; app! https://t.co/UzgIJdYWUf https://t.co/SXcuUFd8z6	586
thank you!!! https://t.co/FduMFg37y0	278
which one? https://t.co/VdC3LGFeq9	196
RT @WeLoveKDolls: #KimojiMerch is TRENDING BABY!!! Congrats @KimKardashian https://t.co/0BWJVyGRL0	133
WORK YOUR WASH  DAY 3 https://t.co/SU6dG985HK https://t.co/xiarxQueOA	357
What kimoji's do you want to see the wrapping paper in? We have such cute ones coming out! #KimojiMerch	445
Kimoji wrapping paper launching today on my app and https://t.co/M0m4mjqwvP https://t.co/n5WFOT5dvd	1010
Kimoji phone cases available on my app and https://t.co/M0m4mjqwvP #KimojiMerch https://t.co/NktoOkS8Op	792
Special delivery from bae! Kimoji merch launches today on my app &amp; https://t.co/M0m4mjqwvP https://t.co/8nv7H1fA32	467
Good Night #GQ https://t.co/iyJNjrBq0I	2977
Thank you @disneyland for making all of my princess dreams come true today! https://t.co/tHmU3ijHcC	7711
Going live again	553
Live streaming now omg log in	486
BTS: My People Magazine Shoot https://t.co/BPUlLoaaXh	479
CURRENTLY https://t.co/kgIWdIYz4T	308
She promised me she wouldn't get any bigger. I can't believe my baby girl is 3 years old today!!!! https://t.co/ZGB6Bvr8dw	30547
Northie I love you so much I can't even explain it! Happy Birthday to my favorite mermaid!!!	4514
Love this list! I took no bts at paper can u believe?!?!  https://t.co/FzfqqY80dW	407
WHAT MOM NEEDS: WORK YOUR WASH  DAY 2 https://t.co/epBNVvmmPC https://t.co/2JQFaYBgFY	362
EVOLUTION: MY ALL-BLACK STYLE https://t.co/SNFwereeF1 https://t.co/x3C0ezoX3M	967
Ok guys my family is looking for a new bakery. What are the yummiest cake spots in la that makes amazing cakes &amp; cupcakes?	620
I think I saw some Australia tour dates floating around so if it's all still the same  this year for sure! https://t.co/amQ5RcKKYl	493
How fun are my live streams gonna be on tour!!!!???!!!!!	478
Up again	1706
@KrazyForKardash love this!	37
@ZOHALxo good idea!	33
MOOD https://t.co/aHpMGERaEx	26512
Ok it's 6:30am and I haven't slept yet. Going a try to fall asleep	543
What else do you guys want to see on my app?	278
Good idea!!!! https://t.co/8TuTxCNut0	152
I will go get this  https://t.co/2zlUjyj4B8	145
BFF  https://t.co/HuM68lBuqv	252
Did something have to happen?This is the only time in his life he can remain somewhat anon &amp;we're enjoying that   https://t.co/qCdX7OYi4o	203
I will check it out  https://t.co/9jWBxL1SRi	142
You should google Kerry Max Cook his story is fascinating and heart breaking #RightThisWrong	331
This will now prevent him from receiving the compensation he deserves for the decades he spent on death row.	319
@moorganwaallace Nope! Had to order more and wait months for it!	47
These are the types of media stories I  Google when I can't sleep	361
His chargers were just dropped after DNA evidence was finally brought in and cleared him. Can u imagine being wrongly imprisoned for 40 yrs	845
Just read the story of Kerry Max Cook. He had been on death row for a murder he didn't commit for almost 40 years.	583
Obsessed with my @Lumeecase Go to https://t.co/GYe09RX1HX to get one! https://t.co/M3O3l9EGuy	1271
Never give up on hope https://t.co/vBzFQ1UGiY	596
Beyond what I imagined in the best way possible  https://t.co/rEFW3aONpH	221
Hey doll https://t.co/sbPsQtbKP9	302
Hey https://t.co/UJl21uEGGD	234
Maybe the ugly crying face or the new twerking animated one  https://t.co/OOjsn7z8hu	263
She's so big! I can't believe it.  https://t.co/jeRjwZxkyA	261
I do still have her bracelet in my toiletry bag  https://t.co/LUCkJkamV2	313
@melxjenners hey doll!	44
Omg why didn't I think of this!!!!????? Duh https://t.co/zexzuq0FLO	230
Sorry was group texting with Jen &amp; Chrissy. U guys don't even want to know what we talk about https://t.co/zt16WCowFB	185
I think tomorrow  https://t.co/cBLZcfBJhJ	2123
On the plane here I got inspired to make a new scent. Don't want to give it away  https://t.co/az1eGsUeF8	138
I had so much fun when I went. I want to come back  https://t.co/obybxIpP4e	272
We all have different relationships but all so close  https://t.co/5EirIcQP44	210
Nope he's up working on the tour design  https://t.co/kV8QQugdAn	758
Let's do it!  https://t.co/CvurXZidV5	236
@MATTSEBVIAN ugh good luck!!!!	40
4:15am still can't sleep #JetLag	368
Myleezaaaaaaa I'm going to cry https://t.co/T0FLfLQhLx	232
WORK YOUR WASH: DAY 1 https://t.co/FDxTfjs3PE https://t.co/xjUF381pWe	269
kimoji mood  https://t.co/1xP9liDahl https://t.co/G9giwUj0E4	806
IVORY VIBES https://t.co/XnqHtpfyhs	323
It all started with @carineroitfeld #BazaarIcons https://t.co/At67WE5Jc0	749
Let the transformation begin.... #BazaarIcons https://t.co/Cabei7ZTMj	961
@UltimateKimK oh I do lol	60
@FlwlssKardash so good seeing you again !!!!!	58
So happy to be back!  https://t.co/tjtNG0AmHv	443
What's crazy is I just ran into the designer of these shoes Pierre Hardy at the airport! Told him these are my faves https://t.co/PNe2RFzgNP	542
So happy to be in Paris  it's been too long	1114
Nothing has changed!!!! People continue to senselessly die. When will these gun laws be changed?!?!?!?!!!!?????	11986
We have repeatedly called on Congress to close this loophole that makes it easy for dangerous people to get guns &amp; kill.	5489
TheWifeOfPablo https://t.co/axahGnguXX	39006
TRENDING: ALL IN ONE https://t.co/j65gH7U8wu	300
Wait my snap works so much better now! Thank goodness for updates!	775
#KKWMOVIENIGHT https://t.co/A3F89CTgS9 https://t.co/GxRXypbLj3	452
Ride for a Cause with @Dashboutique! Sign up now https://t.co/KyhhHAQVRz https://t.co/cuAES67Fq4	278
Island Vibes https://t.co/48tROsDSAb	2366
THE WEEK IN KANYE: LIBRA + GEMINI FOREVER https://t.co/A02mVD067O https://t.co/cUpJnkXJC1	687
